pwr_idx,date,time,pwr_amount,plant_idx,pwr_memo
20425,2022-06-28,5,1790,1,
20426,2022-06-28,6,200,1,
20427,2022-06-28,7,0,1,
20428,2022-06-28,8,0,1,
20429,2022-06-28,9,0,1,
20430,2022-06-28,10,960,1,
20431,2022-06-28,11,56680,1,
20432,2022-06-28,12,259690,1,
20433,2022-06-28,13,551610,1,
20434,2022-06-28,14,661730,1,
20435,2022-06-28,15,389610,1,
20436,2022-06-28,16,301390,1,
20437,2022-06-28,17,308780,1,
20438,2022-06-28,18,287190,1,
20439,2022-06-28,19,230160,1,
20440,2022-06-28,20,170190,1,
20441,2022-06-28,21,165030,1,
20442,2022-06-28,22,428620,1,
20443,2022-06-28,23,390390,1,
20444,2022-06-29,1,191070,1,
20445,2022-06-29,2,69060,1,
20446,2022-06-29,3,27560,1,
20447,2022-06-29,4,6760,1,
20448,2022-06-29,5,0,1,
20449,2022-06-29,6,0,1,
20450,2022-06-29,7,0,1,
20451,2022-06-29,8,0,1,
20452,2022-06-29,9,0,1,
20453,2022-06-29,10,2310,1,
20454,2022-06-29,11,54050,1,
20455,2022-06-29,12,196590,1,
20456,2022-06-29,13,453250,1,
20457,2022-06-29,14,744170,1,
20458,2022-06-29,15,525320,1,
20459,2022-06-29,16,526340,1,
20460,2022-06-29,17,558210,1,
20461,2022-06-29,18,466430,1,
20462,2022-06-29,19,549620,1,
20463,2022-06-29,20,594790,1,
20464,2022-06-29,21,662780,1,
20465,2022-06-29,22,640950,1,
20466,2022-06-29,23,570240,1,
20467,2022-06-30,1,507030,1,
20468,2022-06-30,2,434450,1,
20469,2022-06-30,3,271640,1,
20470,2022-06-30,4,80510,1,
20471,2022-06-30,5,1440,1,
20472,2022-06-30,6,170,1,
20473,2022-06-30,7,0,1,
20474,2022-06-30,8,0,1,
20475,2022-06-30,9,0,1,
20476,2022-06-30,10,7870,1,
20477,2022-06-30,11,123510,1,
20478,2022-06-30,12,381470,1,
20479,2022-06-30,13,725240,1,
20480,2022-06-30,14,998320,1,
20481,2022-06-30,15,682960,1,
20482,2022-06-30,16,738180,1,
20483,2022-06-30,17,766850,1,
20484,2022-06-30,18,749140,1,
20485,2022-06-30,19,927750,1,
20486,2022-06-30,20,971730,1,
20487,2022-06-30,21,667770,1,
20488,2022-06-30,22,641180,1,
20489,2022-06-30,23,583520,1,
20490,2022-07-01,1,530740,1,
20491,2022-07-01,2,512580,1,
20492,2022-07-01,3,391510,1,
20493,2022-07-01,4,129900,1,
20494,2022-07-01,5,4680,1,
20495,2022-07-01,6,710,1,
20496,2022-07-01,7,40,1,
20497,2022-07-01,8,0,1,
20498,2022-07-01,9,0,1,
20499,2022-07-01,10,14390,1,
20500,2022-07-01,11,137010,1,
20501,2022-07-01,12,404570,1,
20502,2022-07-01,13,759650,1,
20503,2022-07-01,14,0,1,
20504,2022-07-01,15,642680,1,
20505,2022-07-01,16,581870,1,
20506,2022-07-01,17,484310,1,
20507,2022-07-01,18,415760,1,
20508,2022-07-01,19,348930,1,
20509,2022-07-01,20,310210,1,
20510,2022-07-01,21,482970,1,
20511,2022-07-01,22,592860,1,
20512,2022-07-01,23,552110,1,
20513,2022-07-02,1,518800,1,
20514,2022-07-02,2,423710,1,
20515,2022-07-02,3,153040,1,
20516,2022-07-02,4,37070,1,
20517,2022-07-02,5,800,1,
20518,2022-07-02,6,220,1,
20519,2022-07-02,7,30,1,
20520,2022-07-02,8,0,1,
20521,2022-07-02,9,0,1,
20522,2022-07-02,10,3810,1,
20523,2022-07-02,11,85450,1,
20524,2022-07-02,12,265990,1,
20525,2022-07-02,13,566580,1,
20526,2022-07-02,14,886020,1,
20527,2022-07-02,15,684010,1,
20528,2022-07-02,16,746030,1,
20529,2022-07-02,17,794800,1,
20530,2022-07-02,18,800340,1,
20531,2022-07-02,19,971370,1,
20532,2022-07-02,20,809390,1,
20533,2022-07-02,21,508800,1,
20534,2022-07-02,22,569280,1,
20535,2022-07-02,23,587760,1,
20536,2022-07-03,1,535190,1,
20537,2022-07-03,2,501560,1,
20538,2022-07-03,3,371560,1,
20539,2022-07-03,4,114230,1,
20540,2022-07-03,5,2740,1,
20541,2022-07-03,6,720,1,
20542,2022-07-03,7,60,1,
20543,2022-07-03,8,0,1,
20544,2022-07-03,9,0,1,
20545,2022-07-03,10,6880,1,
20546,2022-07-03,11,129470,1,
20547,2022-07-03,12,405420,1,
20548,2022-07-03,13,726390,1,
20549,2022-07-03,14,907570,1,
20550,2022-07-03,15,620180,1,
20551,2022-07-03,16,586030,1,
20552,2022-07-03,17,537000,1,
20553,2022-07-03,18,574390,1,
20554,2022-07-03,19,562720,1,
20555,2022-07-03,20,455890,1,
20556,2022-07-03,21,355900,1,
20557,2022-07-03,22,521530,1,
20558,2022-07-03,23,551700,1,
20559,2022-07-04,1,517920,1,
20560,2022-07-04,2,445220,1,
20561,2022-07-04,3,256430,1,
20562,2022-07-04,4,91830,1,
20563,2022-07-04,5,2090,1,
20564,2022-07-04,6,440,1,
20565,2022-07-04,7,40,1,
20566,2022-07-04,8,0,1,
20567,2022-07-04,9,0,1,
20568,2022-07-04,10,2820,1,
20569,2022-07-04,11,46100,1,
20570,2022-07-04,12,119230,1,
20571,2022-07-04,13,178000,1,
20572,2022-07-04,14,284550,1,
20573,2022-07-04,15,280710,1,
20574,2022-07-04,16,279520,1,
20575,2022-07-04,17,322990,1,
20576,2022-07-04,18,265340,1,
20577,2022-07-04,19,313510,1,
20578,2022-07-04,20,232080,1,
20579,2022-07-04,21,271240,1,
20580,2022-07-04,22,519350,1,
20581,2022-07-04,23,517130,1,
20582,2022-07-05,1,289630,1,
20583,2022-07-05,2,63200,1,
20584,2022-07-05,3,15360,1,
20585,2022-07-05,4,2100,1,
20586,2022-07-05,5,80,1,
20587,2022-07-05,6,0,1,
20588,2022-07-05,7,0,1,
20589,2022-07-05,8,0,1,
20590,2022-07-05,9,0,1,
20591,2022-07-05,10,870,1,
20592,2022-07-05,11,38880,1,
20593,2022-07-05,12,128250,1,
20594,2022-07-05,13,212530,1,
20595,2022-07-05,14,287060,1,
20596,2022-07-05,15,225700,1,
20597,2022-07-05,16,292960,1,
20598,2022-07-05,18,344420,1,
20599,2022-07-05,19,306130,1,
20600,2022-07-05,20,266540,1,
20601,2022-07-05,21,200230,1,
20602,2022-07-05,22,236280,1,
20603,2022-07-05,23,476910,1,
20604,2022-07-06,1,499590,1,
20605,2022-07-06,2,199640,1,
20606,2022-07-06,3,50960,1,
20607,2022-07-06,4,8660,1,
20608,2022-07-06,5,3000,1,
20609,2022-07-06,6,190,1,
20610,2022-07-06,7,0,1,
20611,2022-07-06,8,10,1,
20612,2022-07-06,9,0,1,
20613,2022-07-06,10,0,1,
20614,2022-07-06,11,1670,1,
20615,2022-07-06,12,51760,1,
20616,2022-07-06,13,184500,1,
20617,2022-07-06,14,354710,1,
20618,2022-07-06,15,464550,1,
20619,2022-07-06,16,337660,1,
20620,2022-07-06,17,473210,1,
20621,2022-07-06,18,539750,1,
20622,2022-07-06,19,596190,1,
20623,2022-07-06,20,619140,1,
20624,2022-07-06,21,667490,1,
20625,2022-07-06,22,667890,1,
20626,2022-07-06,23,648120,1,
20627,2022-07-07,1,584220,1,
20628,2022-07-07,2,504230,1,
20629,2022-07-07,3,469680,1,
20630,2022-07-07,4,346240,1,
20631,2022-07-07,5,100330,1,
20632,2022-07-07,6,1970,1,
20633,2022-07-07,7,300,1,
20634,2022-07-07,8,130,1,
20635,2022-07-07,9,170,1,
20636,2022-07-07,10,130,1,
20637,2022-07-07,11,4350,1,
20638,2022-07-07,12,99080,1,
20639,2022-07-07,13,355440,1,
20640,2022-07-07,14,631510,1,
20641,2022-07-07,15,810740,1,
20642,2022-07-07,16,465140,1,
20643,2022-07-07,17,465350,1,
20644,2022-07-07,18,668860,1,
20645,2022-07-07,19,753040,1,
20646,2022-07-07,20,662730,1,
20647,2022-07-07,21,561140,1,
20648,2022-07-07,22,515500,1,
20649,2022-07-07,23,586290,1,
20650,2022-07-08,1,545370,1,
20651,2022-07-08,2,520040,1,
20652,2022-07-08,3,524170,1,
20653,2022-07-08,4,386070,1,
20654,2022-07-08,5,99590,1,
20655,2022-07-08,6,1530,1,
20656,2022-07-08,7,440,1,
20657,2022-07-08,8,40,1,
20658,2022-07-08,9,0,1,
20659,2022-07-08,10,0,1,
20660,2022-07-08,11,2930,1,
20661,2022-07-08,12,59200,1,
20662,2022-07-08,13,198990,1,
20663,2022-07-08,14,325010,1,
20664,2022-07-08,15,436010,1,
20665,2022-07-08,16,437590,1,
20666,2022-07-08,17,479200,1,
20667,2022-07-08,18,559040,1,
20668,2022-07-08,19,521410,1,
20669,2022-07-08,20,480750,1,
20670,2022-07-08,21,339800,1,
20671,2022-07-08,22,365520,1,
20672,2022-07-08,23,509080,1,
20673,2022-07-09,1,529260,1,
20674,2022-07-09,2,511150,1,
20675,2022-07-09,3,389560,1,
20676,2022-07-09,4,118800,1,
20677,2022-07-09,5,31150,1,
20678,2022-07-09,6,1600,1,
20679,2022-07-09,7,500,1,
20680,2022-07-09,8,60,1,
20681,2022-07-09,9,650,1,
20682,2022-07-09,10,0,1,
20683,2022-07-09,11,3920,1,
20684,2022-07-09,12,87140,1,
20685,2022-07-09,13,260080,1,
20686,2022-07-09,14,514940,1,
20687,2022-07-09,15,670120,1,
20688,2022-07-09,16,543420,1,
20689,2022-07-09,17,602530,1,
20690,2022-07-09,18,623590,1,
20691,2022-07-09,19,546990,1,
20692,2022-07-09,20,635170,1,
20693,2022-07-09,21,642510,1,
20694,2022-07-09,22,604220,1,
20695,2022-07-09,23,633730,1,
20696,2022-07-10,1,579520,1,
20697,2022-07-10,2,528780,1,
20698,2022-07-10,3,477310,1,
20699,2022-07-10,4,279130,1,
20700,2022-07-10,5,78250,1,
20701,2022-07-10,6,1040,1,
20702,2022-07-10,7,350,1,
20703,2022-07-10,8,40,1,
20704,2022-07-10,9,0,1,
20705,2022-07-10,10,0,1,
20706,2022-07-10,11,1160,1,
20707,2022-07-10,12,60660,1,
20708,2022-07-10,13,186750,1,
20709,2022-07-10,14,309000,1,
20710,2022-07-10,15,446660,1,
20711,2022-07-10,16,404950,1,
20712,2022-07-10,17,507530,1,
20713,2022-07-10,18,594840,1,
20714,2022-07-10,19,659380,1,
20715,2022-07-10,20,682780,1,
20716,2022-07-10,21,756960,1,
20717,2022-07-10,22,734120,1,
20718,2022-07-10,23,695730,1,
20719,2022-07-11,1,598260,1,
20720,2022-07-11,2,530850,1,
20721,2022-07-11,3,494500,1,
20722,2022-07-11,4,258220,1,
20723,2022-07-11,5,92380,1,
20724,2022-07-11,6,3550,1,
20725,2022-07-11,7,880,1,
20726,2022-07-11,8,310,1,
20727,2022-07-11,9,90,1,
20728,2022-07-11,10,30,1,
20729,2022-07-11,11,6130,1,
20730,2022-07-11,12,101940,1,
20731,2022-07-11,13,286240,1,
20732,2022-07-11,14,518630,1,
20733,2022-07-11,15,770080,1,
20734,2022-07-11,16,562920,1,
20735,2022-07-11,17,619630,1,
20736,2022-07-11,18,648310,1,
20737,2022-07-11,19,647260,1,
20738,2022-07-11,20,688220,1,
20739,2022-07-11,21,815570,1,
20740,2022-07-11,22,683050,1,
20741,2022-07-11,23,670450,1,
20742,2022-07-12,1,593850,1,
20743,2022-07-12,2,527220,1,
20744,2022-07-12,3,501420,1,
20745,2022-07-12,4,380370,1,
20746,2022-07-12,5,130510,1,
20747,2022-07-12,6,4650,1,
20748,2022-07-12,7,2480,1,
20749,2022-07-12,8,1520,1,
20750,2022-07-12,9,10,1,
20751,2022-07-12,10,0,1,
20752,2022-07-12,11,2360,1,
20753,2022-07-12,12,79370,1,
20754,2022-07-12,13,265950,1,
20755,2022-07-12,14,474320,1,
20756,2022-07-12,15,680600,1,
20757,2022-07-12,16,584330,1,
20758,2022-07-12,17,673280,1,
20759,2022-07-12,18,747040,1,
20760,2022-07-12,19,742780,1,
20761,2022-07-12,20,907320,1,
20762,2022-07-12,21,905570,1,
20763,2022-07-12,22,674370,1,
20764,2022-07-12,23,650810,1,
20765,2022-07-13,1,589090,1,
20766,2022-07-13,2,533830,1,
20767,2022-07-13,3,504550,1,
20768,2022-07-13,4,387580,1,
20769,2022-07-13,5,114780,1,
20770,2022-07-13,6,2940,1,
20771,2022-07-13,7,640,1,
20772,2022-07-13,8,90,1,
20773,2022-07-13,9,0,1,
20774,2022-07-13,10,0,1,
20775,2022-07-13,11,6260,1,
20776,2022-07-13,12,120800,1,
20777,2022-07-13,13,373040,1,
20778,2022-07-13,14,715950,1,
20779,2022-07-13,15,993350,1,
20780,2022-07-13,16,696040,1,
20781,2022-07-13,17,748890,1,
20782,2022-07-13,18,786680,1,
20783,2022-07-13,19,842060,1,
20784,2022-07-13,20,0,1,
20785,2022-07-13,21,0,1,
20786,2022-07-13,22,763890,1,
20787,2022-07-13,23,687730,1,
20788,2022-07-14,1,602630,1,
20789,2022-07-14,2,531660,1,
20790,2022-07-14,3,518400,1,
20791,2022-07-14,4,416450,1,
20792,2022-07-14,5,142780,1,
20793,2022-07-14,6,2760,1,
20794,2022-07-14,7,470,1,
20795,2022-07-14,8,40,1,
20796,2022-07-14,9,0,1,
20797,2022-07-14,10,0,1,
20798,2022-07-14,11,330,1,
20799,2022-07-14,12,38390,1,
20800,2022-07-14,13,143320,1,
20801,2022-07-14,14,239440,1,
20802,2022-07-14,15,221110,1,
20803,2022-07-14,16,151950,1,
20804,2022-07-14,17,314880,1,
20805,2022-07-14,18,452370,1,
20806,2022-07-14,19,272130,1,
20807,2022-07-14,20,186270,1,
20808,2022-07-14,21,175500,1,
20809,2022-07-14,22,220860,1,
20810,2022-07-14,23,451310,1,
20811,2022-07-15,1,419170,1,
20812,2022-07-15,2,208230,1,
20813,2022-07-15,3,72970,1,
20814,2022-07-15,4,21220,1,
20815,2022-07-15,5,5350,1,
20816,2022-07-15,6,730,1,
20817,2022-07-15,7,120,1,
20818,2022-07-15,8,10,1,
20819,2022-07-15,9,0,1,
20820,2022-07-15,10,0,1,
20821,2022-07-15,11,60,1,
20822,2022-07-15,12,5050,1,
20823,2022-07-15,13,44220,1,
20824,2022-07-15,14,158730,1,
20825,2022-07-15,15,336650,1,
20826,2022-07-15,16,263960,1,
20827,2022-07-15,17,313000,1,
20828,2022-07-15,18,327010,1,
20829,2022-07-15,19,474560,1,
20830,2022-07-15,20,533200,1,
20831,2022-07-15,21,460900,1,
20832,2022-07-15,22,565460,1,
20833,2022-07-15,23,593550,1,
20834,2022-07-16,1,533780,1,
20835,2022-07-16,2,457940,1,
20836,2022-07-16,3,327410,1,
20837,2022-07-16,4,92530,1,
20838,2022-07-16,5,8970,1,
20839,2022-07-16,6,220,1,
20840,2022-07-16,7,170,1,
20841,2022-07-16,8,70,1,
20842,2022-07-16,9,230,1,
20843,2022-07-16,10,70,1,
20844,2022-07-16,11,1460,1,
20845,2022-07-16,12,33020,1,
20846,2022-07-16,13,155520,1,
20847,2022-07-16,14,448000,1,
20848,2022-07-16,15,873760,1,
20849,2022-07-16,16,536900,1,
20850,2022-07-16,17,483620,1,
20851,2022-07-16,18,556430,1,
20852,2022-07-16,19,563070,1,
20853,2022-07-16,20,510550,1,
20854,2022-07-16,21,517930,1,
20855,2022-07-16,22,586980,1,
20856,2022-07-16,23,606330,1,
20857,2022-07-17,1,576290,1,
20858,2022-07-17,2,494780,1,
20859,2022-07-17,3,459840,1,
20860,2022-07-17,4,355870,1,
20861,2022-07-17,5,76660,1,
20862,2022-07-17,6,550,1,
20863,2022-07-17,7,240,1,
20864,2022-07-17,8,0,1,
20865,2022-07-17,9,0,1,
20866,2022-07-17,10,0,1,
20867,2022-07-17,11,370,1,
20868,2022-07-17,12,21600,1,
20869,2022-07-17,13,98750,1,
20870,2022-07-17,14,188350,1,
20871,2022-07-17,15,286330,1,
20872,2022-07-17,16,236670,1,
20873,2022-07-17,17,355120,1,
20874,2022-07-17,18,475670,1,
20875,2022-07-17,19,523370,1,
20876,2022-07-17,20,534720,1,
20877,2022-07-17,21,504090,1,
20878,2022-07-17,22,540670,1,
20879,2022-07-17,23,604470,1,
20880,2022-07-18,1,540190,1,
20881,2022-07-18,2,418410,1,
20882,2022-07-18,3,306010,1,
20883,2022-07-18,4,139520,1,
20884,2022-07-18,5,24400,1,
20885,2022-07-18,6,760,1,
20886,2022-07-18,7,180,1,
20887,2022-07-18,8,10,1,
20888,2022-07-18,9,0,1,
20889,2022-07-18,10,0,1,
20890,2022-07-18,11,360,1,
20891,2022-07-18,12,35890,1,
20892,2022-07-18,13,157250,1,
20893,2022-07-18,14,267780,1,
20894,2022-07-18,15,350690,1,
20895,2022-07-18,16,192090,1,
20896,2022-07-18,17,220020,1,
20897,2022-07-18,18,297040,1,
20898,2022-07-18,19,315870,1,
20899,2022-07-18,20,288470,1,
20900,2022-07-18,21,231650,1,
20901,2022-07-18,22,290190,1,
20902,2022-07-18,23,505100,1,
20903,2022-07-19,1,495700,1,
20904,2022-07-19,2,297340,1,
20905,2022-07-19,3,99040,1,
20906,2022-07-19,4,16380,1,
20907,2022-07-19,5,4760,1,
20908,2022-07-19,6,150,1,
20909,2022-07-19,7,10,1,
20910,2022-07-19,8,0,1,
20911,2022-07-19,9,0,1,
20912,2022-07-19,10,0,1,
20913,2022-07-19,11,1820,1,
20914,2022-07-19,12,50730,1,
20915,2022-07-19,13,172260,1,
20916,2022-07-19,14,280660,1,
20917,2022-07-19,15,431380,1,
20918,2022-07-19,16,352230,1,
20919,2022-07-19,17,409990,1,
20920,2022-07-19,18,442450,1,
20921,2022-07-19,19,449440,1,
20922,2022-07-19,20,458240,1,
20923,2022-07-19,21,364640,1,
20924,2022-07-19,22,373080,1,
20925,2022-07-19,23,510540,1,
20926,2022-07-20,1,534440,1,
20927,2022-07-20,2,487710,1,
20928,2022-07-20,3,366150,1,
20929,2022-07-20,4,194840,1,
20930,2022-07-20,5,38490,1,
20931,2022-07-20,6,2050,1,
20932,2022-07-20,7,1750,1,
20933,2022-07-20,8,1590,1,
20934,2022-07-20,9,150,1,
20935,2022-07-20,10,0,1,
20936,2022-07-20,11,260,1,
20937,2022-07-20,12,29650,1,
20938,2022-07-20,13,123650,1,
20939,2022-07-20,14,238170,1,
20940,2022-07-20,15,410450,1,
20941,2022-07-20,16,366690,1,
20942,2022-07-20,17,359100,1,
20943,2022-07-20,18,283120,1,
20944,2022-07-20,19,262800,1,
20945,2022-07-20,20,264720,1,
20946,2022-07-20,21,229320,1,
20947,2022-07-20,22,362040,1,
20948,2022-07-20,23,543520,1,
20949,2022-07-21,1,517810,1,
20950,2022-07-21,2,339780,1,
20951,2022-07-21,3,81650,1,
20952,2022-07-21,4,13090,1,
20953,2022-07-21,5,4240,1,
20954,2022-07-21,6,100,1,
20955,2022-07-21,7,10,1,
20956,2022-07-21,8,0,1,
20957,2022-07-21,9,0,1,
20958,2022-07-21,10,0,1,
20959,2022-07-21,11,3100,1,
20960,2022-07-21,12,82050,1,
20961,2022-07-21,13,250620,1,
20962,2022-07-21,14,499550,1,
20963,2022-07-21,15,760120,1,
20964,2022-07-21,16,522170,1,
20965,2022-07-21,17,561150,1,
20966,2022-07-21,18,619240,1,
20967,2022-07-21,19,600630,1,
20968,2022-07-21,20,572430,1,
20969,2022-07-21,21,561330,1,
20970,2022-07-21,22,650990,1,
20971,2022-07-21,23,686840,1,
20972,2022-07-22,1,617550,1,
20973,2022-07-22,2,521300,1,
20974,2022-07-22,3,473390,1,
20975,2022-07-22,4,365030,1,
20976,2022-07-22,5,85190,1,
20977,2022-07-22,6,2390,1,
20978,2022-07-22,7,170,1,
20979,2022-07-22,8,0,1,
20980,2022-07-22,9,0,1,
20981,2022-07-22,10,0,1,
20982,2022-07-22,11,2840,1,
20983,2022-07-22,12,93180,1,
20984,2022-07-22,13,356410,1,
20985,2022-07-22,14,698360,1,
20986,2022-07-22,15,976960,1,
20987,2022-07-22,16,657800,1,
20988,2022-07-22,17,716300,1,
20989,2022-07-22,18,739920,1,
20990,2022-07-22,19,727120,1,
20991,2022-07-22,20,897970,1,
20992,2022-07-22,21,997600,1,
20993,2022-07-22,22,823590,1,
20994,2022-07-22,23,732150,1,
20995,2022-07-23,1,604850,1,
20996,2022-07-23,2,529390,1,
20997,2022-07-23,3,514190,1,
20998,2022-07-23,4,411000,1,
20999,2022-07-23,5,146520,1,
21000,2022-07-23,6,2620,1,
21001,2022-07-23,7,320,1,
21002,2022-07-23,8,40,1,
21003,2022-07-23,9,0,1,
21004,2022-07-23,10,0,1,
21005,2022-07-23,11,3630,1,
21006,2022-07-23,12,97510,1,
21007,2022-07-23,13,389470,1,
21008,2022-07-23,14,736580,1,
21009,2022-07-23,15,979770,1,
21010,2022-07-23,16,654510,1,
21011,2022-07-23,17,687900,1,
21012,2022-07-23,18,754750,1,
21013,2022-07-23,19,789060,1,
21014,2022-07-23,20,987940,1,
21015,2022-07-23,21,0,1,
21016,2022-07-23,22,796780,1,
21017,2022-07-23,23,712030,1,
21018,2022-07-24,1,604480,1,
21019,2022-07-24,2,534310,1,
21020,2022-07-24,3,515220,1,
21021,2022-07-24,4,406510,1,
21022,2022-07-24,5,144300,1,
21023,2022-07-24,6,2020,1,
21024,2022-07-24,7,310,1,
21025,2022-07-24,8,40,1,
21026,2022-07-24,9,0,1,
21027,2022-07-24,10,0,1,
21028,2022-07-24,11,5420,1,
21029,2022-07-24,12,107280,1,
21030,2022-07-24,13,327990,1,
21031,2022-07-24,14,619510,1,
21032,2022-07-24,15,856170,1,
21033,2022-07-24,16,558050,1,
21034,2022-07-24,17,577340,1,
21035,2022-07-24,18,626800,1,
21036,2022-07-24,19,665360,1,
21037,2022-07-24,20,713090,1,
21038,2022-07-24,21,746990,1,
21039,2022-07-24,22,685630,1,
21040,2022-07-24,23,649890,1,
21041,2022-07-25,1,586890,1,
21042,2022-07-25,2,532500,1,
21043,2022-07-25,3,502040,1,
21044,2022-07-25,4,321600,1,
21045,2022-07-25,5,124200,1,
21046,2022-07-25,6,1530,1,
21047,2022-07-25,7,140,1,
21048,2022-07-25,8,0,1,
21049,2022-07-25,9,0,1,
21050,2022-07-25,10,0,1,
21051,2022-07-25,11,1030,1,
21052,2022-07-25,12,46460,1,
21053,2022-07-25,13,242690,1,
21054,2022-07-25,14,563170,1,
21055,2022-07-25,15,755880,1,
21056,2022-07-25,16,465620,1,
21057,2022-07-25,17,506960,1,
21058,2022-07-25,18,553800,1,
21059,2022-07-25,19,563560,1,
21060,2022-07-25,20,589110,1,
21061,2022-07-25,21,522130,1,
21062,2022-07-25,22,394150,1,
21063,2022-07-25,23,550810,1,
21064,2022-07-26,1,550380,1,
21065,2022-07-26,2,466160,1,
21066,2022-07-26,3,352710,1,
21067,2022-07-26,4,202710,1,
21068,2022-07-26,5,74220,1,
21069,2022-07-26,6,1640,1,
21070,2022-07-26,7,150,1,
21071,2022-07-26,8,0,1,
21072,2022-07-26,9,0,1,
21073,2022-07-26,10,0,1,
21074,2022-07-26,11,1690,1,
21075,2022-07-26,12,76130,1,
21076,2022-07-26,13,226770,1,
21077,2022-07-26,14,513090,1,
21078,2022-07-26,15,833600,1,
21079,2022-07-26,16,612300,1,
21080,2022-07-26,17,656580,1,
21081,2022-07-26,18,659560,1,
21082,2022-07-26,19,582310,1,
21083,2022-07-26,20,577780,1,
21084,2022-07-26,21,557140,1,
21085,2022-07-26,22,486600,1,
21086,2022-07-26,23,592350,1,
21087,2022-07-27,1,573130,1,
21088,2022-07-27,2,506380,1,
21089,2022-07-27,3,462070,1,
21090,2022-07-27,4,349030,1,
21091,2022-07-27,5,106970,1,
21092,2022-07-27,6,1050,1,
21093,2022-07-27,7,70,1,
21094,2022-07-27,8,10,1,
21095,2022-07-27,9,0,1,
21096,2022-07-27,10,0,1,
21097,2022-07-27,11,1690,1,
21098,2022-07-27,12,86640,1,
21099,2022-07-27,13,267730,1,
21100,2022-07-27,14,541860,1,
21101,2022-07-27,15,828000,1,
21102,2022-07-27,16,598620,1,
21103,2022-07-27,17,669180,1,
21104,2022-07-27,18,726140,1,
21105,2022-07-27,19,734580,1,
21106,2022-07-27,20,838590,1,
21107,2022-07-27,21,782940,1,
21108,2022-07-27,22,597640,1,
21109,2022-07-27,23,598870,1,
21110,2022-07-28,1,566190,1,
21111,2022-07-28,2,523500,1,
21112,2022-07-28,3,505700,1,
21113,2022-07-28,4,350210,1,
21114,2022-07-28,5,119220,1,
21115,2022-07-28,6,2270,1,
21116,2022-07-28,7,220,1,
21117,2022-07-28,8,0,1,
21118,2022-07-28,9,0,1,
21119,2022-07-28,10,0,1,
21120,2022-07-28,11,1210,1,
21121,2022-07-28,12,74330,1,
21122,2022-07-28,13,258040,1,
21123,2022-07-28,14,391120,1,
21124,2022-07-28,15,508850,1,
21125,2022-07-28,16,425500,1,
21126,2022-07-28,17,505390,1,
21127,2022-07-28,18,465960,1,
21128,2022-07-28,19,386500,1,
21129,2022-07-28,20,314710,1,
21130,2022-07-28,21,204050,1,
21131,2022-07-28,22,209460,1,
21132,2022-07-28,23,476180,1,
21133,2022-07-29,1,483470,1,
21134,2022-07-29,2,371410,1,
21135,2022-07-29,3,236890,1,
21136,2022-07-29,4,91430,1,
21137,2022-07-29,5,20110,1,
21138,2022-07-29,6,260,1,
21139,2022-07-29,7,50,1,
21140,2022-07-29,8,0,1,
21141,2022-07-29,9,0,1,
21142,2022-07-29,10,0,1,
21143,2022-07-29,11,150,1,
21144,2022-07-29,12,16130,1,
21145,2022-07-29,13,71000,1,
21146,2022-07-29,14,143200,1,
21147,2022-07-29,15,213400,1,
21148,2022-07-29,16,194670,1,
21149,2022-07-29,17,262460,1,
21150,2022-07-29,18,295640,1,
21151,2022-07-29,19,358620,1,
21152,2022-07-29,20,415730,1,
21153,2022-07-29,21,432130,1,
21154,2022-07-29,22,643960,1,
21155,2022-07-29,23,674520,1,
21156,2022-07-30,1,578260,1,
21157,2022-07-30,2,405870,1,
21158,2022-07-30,3,183350,1,
21159,2022-07-30,4,49650,1,
21160,2022-07-30,5,8070,1,
21161,2022-07-30,6,0,1,
21162,2022-07-30,7,0,1,
21163,2022-07-30,8,10,1,
21164,2022-07-30,9,0,1,
21165,2022-07-30,10,0,1,
21166,2022-07-30,11,1900,1,
21167,2022-07-30,12,79120,1,
21168,2022-07-30,13,307700,1,
21169,2022-07-30,14,645530,1,
21170,2022-07-30,15,982660,1,
21171,2022-07-30,16,691180,1,
21172,2022-07-30,17,737660,1,
21173,2022-07-30,18,754750,1,
21174,2022-07-30,19,759700,1,
21175,2022-07-30,20,0,1,
21176,2022-07-30,21,0,1,
21177,2022-07-30,22,785650,1,
21178,2022-07-30,23,702920,1,
21179,2022-07-31,1,600540,1,
21180,2022-07-31,2,531300,1,
21181,2022-07-31,3,507410,1,
21182,2022-07-31,4,399850,1,
21183,2022-07-31,5,134590,1,
21184,2022-07-31,6,2700,1,
21185,2022-07-31,7,290,1,
21186,2022-07-31,8,30,1,
21187,2022-07-31,9,0,1,
21188,2022-07-31,10,0,1,
21189,2022-07-31,11,1850,1,
21190,2022-07-31,12,97970,1,
21191,2022-07-31,13,339680,1,
21192,2022-07-31,14,590700,1,
21193,2022-07-31,15,783750,1,
21194,2022-07-31,16,566970,1,
21195,2022-07-31,17,667420,1,
21196,2022-07-31,18,708510,1,
21197,2022-07-31,19,704100,1,
21198,2022-07-31,20,752160,1,
21199,2022-07-31,21,805340,1,
21200,2022-07-31,22,681770,1,
21201,2022-07-31,23,621090,1,
21202,2022-08-01,1,559100,1,
21203,2022-08-01,2,521710,1,
21204,2022-08-01,3,508660,1,
21205,2022-08-01,4,364210,1,
21206,2022-08-01,5,104630,1,
21207,2022-08-01,6,2210,1,
21208,2022-08-01,7,320,1,
